3,3.1416,0,0
3,3.1416,0,0
2.991,3.1446,-0.28687,0.095319
2.9619,3.1542,-0.6459,0.21339
2.9078,3.172,-1.086,0.35564
2.8244,3.1991,-1.5819,0.51179
2.7092,3.236,-2.1044,0.66992
2.5616,3.2825,-2.6202,0.81663
2.383,3.3373,-3.0934,0.93791
2.1773,3.3985,-3.4895,1.0208
1.9501,3.4634,-3.78,1.0554
1.7086,3.5288,-3.9473,1.037
1.4603,3.5915,-4,0.97026
1.2103,3.6492,-4,0.87616
0.96029,3.7007,-4,0.77226
0.71029,3.7455,-4,0.66004
0.46029,3.783,-4,0.54086
0.21029,3.8129,-4,0.41616
-0.03971,3.8349,-4,0.28728
-0.28971,3.8488,-4,0.15559
-0.53971,3.8543,-4,0.022374
-0.78971,3.8515,-4,-0.11105
-1.0386,3.8402,-3.9653,-0.25224
-1.2827,3.8194,-3.8466,-0.4127
-1.516,3.7878,-3.619,-0.59833
-1.7313,3.7437,-3.2698,-0.81247
-1.9204,3.6852,-2.7817,-1.0603
-2.0741,3.6099,-2.1347,-1.3483
-2.1817,3.5152,-1.3107,-1.6827
-2.2323,3.3981,-0.30642,-2.0642
-2.2156,3.2562,0.83951,-2.4765
-2.1265,3.0891,2.0137,-2.8727
-1.9688,2.9,3.0299,-3.177
-1.7582,2.6969,3.7109,-3.3236
-1.5172,2.4898,4,-3.3028
-1.2672,2.2876,4,-3.1661
-1.0221,2.0958,3.8455,-2.9723
-0.78965,1.9169,3.5915,-2.7533
-0.57511,1.7518,3.2737,-2.5297
-0.38118,1.6004,2.9321,-2.3152
-0.20865,1.4619,2.5886,-2.116
-0.057294,1.3354,2.2548,-1.9339
0.073689,1.2197,1.9366,-1.769
0.18538,1.1137,1.6374,-1.6204
0.279,1.0166,1.3587,-1.4866
0.35589,0.9275,1.1016,-1.366
0.4174,0.84553,0.86663,-1.2571
0.46491,0.77004,0.65383,-1.1584
0.49982,0.70046,0.46309,-1.0684
0.52348,0.63625,0.29395,-0.98602
0.53721,0.577,0.14566,-0.91009
0.5423,0.52232,0.017239,-0.83981
0.53995,0.47187,-0.092529,-0.77449
0.53128,0.42537,-0.18501,-0.71362
0.51732,0.38254,-0.26167,-0.65677
0.49902,0.34315,-0.32402,-0.60366
0.47722,0.30698,-0.37353,-0.55402
0.45268,0.2738,-0.41165,-0.50768
0.42607,0.24342,-0.43972,-0.46446
0.39799,0.21565,-0.45896,-0.4242
0.36895,0.1903,-0.47049,-0.38676
0.33939,0.16722,-0.47528,-0.352
0.30972,0.14623,-0.4742,-0.31974
0.28028,0.12718,-0.468,-0.28984
0.25136,0.10993,-0.45733,-0.26214
0.22323,0.094346,-0.44274,-0.23646
0.19612,0.080311,-0.42472,-0.21266
0.17024,0.067711,-0.40368,-0.19055
0.14575,0.056444,-0.37998,-0.16999
0.12281,0.046419,-0.35395,-0.15081
0.10157,0.037554,-0.32587,-0.13288
0.082132,0.029774,-0.29602,-0.11606
0.064612,0.023016,-0.26463,-0.10021
0.049093,0.017222,-0.23198,-0.085213
0.035647,0.012341,-0.1983,-0.070968
0.024329,0.0083299,-0.16388,-0.057382
0.015176,0.0051499,-0.129,-0.044379
0.0082079,0.0027662,-0.093991,-0.031901
0.00342,0.001147,-0.059221,-0.019911
0.0007847,0.0002624,-0.02511,-0.0083969
0,0,0,1.4901e-08
